"book_num"|"verse_num"|"line_str"
3|4494|What, indeed, does it matter if he has prevailed (against us) several times? Time (Fortune) brings every one to predominance (now and then).
3|4495|We also were made successful by the Days (Fortune), and at times became victorious over him.”
3|4496|(But) again they were saying (to themselves), “Although he was defeated, it was not disgraceful and vile like our defeat,”
3|4497|Because in (the hour of) defeat (his) good fortune gave him underhand a hundred secret joys;
3|4498|For he did not at all resemble one defeated, as he felt no sorrow or distress thereat,
3|4499|Since to be vanquished is the mark of the true believers; yet in the true believer's defeat there is goodness.
3|4500|If you crush some musk or ambergris, you will fill a (whole) world with (a scent like) the exhalation of sweet herbs;
3|4501|And if you suddenly crush the dung of an ass, the houses will be filled to the top with stench.
3|4502|At the moment of the (Prophet's) ignominious return from Hudaybiya, the empire of Lo, We have opened (to thee the way to a conspicuous) victory proclaimed itself.
3|4503|From the (Divine) empire came to him the message, “Go, be not saddened by the withholding of this victory,
3|4504|For in this present abasement of thee there are victories: lo, such and such a fortress, such and such a town, are (given) to thee.”
3|4505|Consider, after all, when he retreated in haste, what (great things) he did against Qurayza and Nadír.
3|4506|The fortresses, also, round those two settlements submitted (to him), and (many) advantages (in the shape) of spoils (came into his hands).
3|4507|And if that be not so, consider that this class (of persons) are sorrowful and woeful and distraught and enamoured (of God).
3|4508|They eat the poison of abasement, like sugar; they feed, like camels, on the thistle of sorrows.
3|4509|(This they do) for the sake of the sorrow itself, not for the sake of relief (from sorrow): in their eyes this lowliness is as a ladder.
3|4510|So glad are they at the bottom of the pit that they are afraid of the throne and the tiara.
3|4511|Every place where the Beloved himself is their companion is above the sky, not below the earth.
3|4512|The Prophet said, “No preference is (to be given) to my ascension as being superior to the ascension of Yúnus (Jonah).
3|4513|Mine was up to heaven, and his was down below (in the belly of the Fish), because nighness unto God is beyond calculation.”
3|4514|To be nigh (unto God) is not to go up or down: to be nigh unto God is to escape from the prison of existence.
3|4515|What room hath non-existence for “up” and “down”? Non-existence hath no “soon” or “far” or “late.”
3|4516|The laboratory and treasure of God is in non-existence. Thou art deluded by existence: how shouldst thou know what non-existence is?
3|4517|The sum of the matter (is that) this defeat of theirs, O sire, does not resemble our defeat at all.
3|4518|They rejoice in being abased and destroyed, just as we (rejoice) in the hour of success and honour.
3|4519|The provision of unprovidedness is all (that has been assigned to the Prophet as) his fief: poverty and lowliness are his pride and glory.
3|4520|One (of the captives) said, “If that adversary (of ours) is such (as you describe), how did he laugh when he saw us bound (in chains)?
3|4521|Since (as you assert) he has been transmuted, and (since) his joy is not caused by this (worldly) prison and this freedom of his (from worldly embarrassments),
3|4522|How, then, did he rejoice at the subjection of (his) enemies? How was he puffed up by this victory and conquest?
3|4523|His soul rejoiced because he easily gained the (Divine) help and the upper hand and the victory over fierce lions (like us).
3|4524|Hence we knew that he is not free (from the bondage of the flesh), and that only on account of this world is he happy and glad at heart.
3|4525|Else, how should he laugh (at us)? for the otherworldly are compassionate and kind to the evil and the good (alike).”
3|4526|Thus did those captives mutter to each other under their breath in discussing that (question),
3|4527|(Saying, “Beware) lest the custodian hear (us) and spring upon us and personally carry our words to the ear of that (spiritual) Sultan.”
3|4528|Though the custodian did not hear those words, they entered into the ear that was (hearing) from the presence (of God).
3|4529|The scent of Joseph's spirit was not perceived by its keeper, but Jacob inhaled it.
3|4530|The devils on the high front of Heaven do not hear the secret of the mystery-knowing Tablet;
3|4531|(But when) Mohammed went to sleep and reclined (on his bed), the secret came (to him) and circled round him.
3|4532|He whose allotted portion is open (for him to take) eats the sweetmeat, not he whose fingers are long.
3|4533|The gleaming star became a watchman and drove the devils away, saying, “Abandon theft and receive the secret from Ahmad (Mohammed).”
3|4534|O thou whose eyes from early (in the day) are (turned) towards (thy) shop, hark, go to the mosque and seek the portion allotted by God.
3|4535|The Prophet, then, apprehended their words and said, “That laughter of mine was not from hostility.
3|4536|They (the captives) are dead and rotted by decay: in my judgement it is not the part of a (true) man to kill the dead.
3|4537|Who are they indeed? for the moon is split when I plant my foot on the battlefield.
3|4538|At the time when ye were free and powerful, I was seeing you bound (in chains), like this.
3|4539|O thou that pridest thyself on thy possessions and household, in the view of the intelligent thou art (as) the camel on the water-spout.
3|4540|(Ever) since the bowl, (which is) the bodily form, fell from the roof, there has rolled before my (inward) eye (the reality denoted by the words) ‘Everything that is (destined) to come shall come.’
3|4541|I look on the unripe grape, and I see the wine clearly; I look on nonentity, and I see the entity clearly.
3|4542|I look on the inmost consciousness, and I see a universe hidden, (with) Adam and Eve not (yet) arisen from the world.
3|4543|You I have seen, fettered and overthrown and abject, at the time (when mankind were assembled in the shape) of ants (on the Day) of Alast.
3|4544|That which I had (already) known was not increased by the coming into existence of the pillarless heaven.
3|4545|I have ever seen you (fallen) headlong, ere I grew from the water and the clay.
3|4546|I did not see (anything) new, that I should rejoice thereat: I used to see this (same thing) during your former prosperity.
3|4547|Bound in (the chains of) invisible Wrath—and then what (a fearful) Wrath!— ye were eating sugar wherein poison was contained.
3|4548|If thy enemy delight in eating such a poisonous sugar, what envy of him would come to thee?
3|4549|Ye were eating that poison with glee, (while) Death had secretly laid hold of both your ears.
3|4550|I did not make war for the sake of gaining victory and conquering the world,
3|4551|For this world is a carcase and carrion and vile: how should I be covetous of such carrion as this?
3|4552|I am not a dog that I should tear off the top-knot of the dead; I am (like) Jesus: I come to make him (the dead) living.
3|4553|I was cleaving the battle-ranks for the purpose that I might deliver you from destruction.
3|4554|I do not cut men's throats in order that power and glory and followers may be mine,
3|4555|(But) I cut some throats in order that a (whole) world (of people) may obtain deliverance from those throats,
3|4556|For ye in your ignorance make a habit of rushing thus, like moths, at the fire,
3|4557|(While) I, (furiously) as a drunken man, drive you away with both hands (to save you) from falling into the fire.
3|4558|That which ye deemed victories for yourselves—(thereby) ye were sowing the seed of your damnation.
3|4559|Ye were calling one another most earnestly (to fight against me), (and by doing so) ye were riding your horses towards the dragon.
3|4560|Ye were overpowering (me), whilst in the very act of overpowering ye yourselves were being overpowered by the lion (which is) Time.”
3|4561|The robber overpowered (murdered) the merchant and carried off the gold: he was just engaged in that (business), (when) the magistrate arrived.
3|4562|If at that time he had fled from the merchant, how should the magistrate have set the police on him?
3|4563|The robber's overpowering (the merchant) was (in reality) his being overpowered (and punished), because his act of violence took away his head (life).
3|4564|(His) prevailing over the merchant becomes a trap for him, in order that the magistrate may arrive and take retaliation (on the murderer).
3|4565|O thou that hast become mighty over the people and art steeped in warfare and victory,
3|4566|That One (God) hath purposely caused them to be routed, that all the while drawing thee on He may (at last) bring thee into the net.
3|4567|Beware, draw rein! Do not push on in pursuit of this fugitive, lest thou have thy nostrils pierced with a nose-ring.
3|4568|When by this device He hath drawn thee into the trap, after that thou wilt see the onset (of the people) pressing in crowds (upon thee).
3|4569|When did the intellect (ever) rejoice in this victory, inasmuch as in this victory it saw ruin?
3|4570|The intellect is keen-eyed, possessed of foresight, for God hath powdered it with His own collyrium.
3|4571|The Prophet said that the folk of (destined for) Paradise are feeble (worsted) in quarrels, because of (their noble) accomplishments—
3|4572|Because of the perfection of their prudence and thinking ill (of themselves), not from deficiency (of intellect) and cowardice and weakness of (religious) faith.
3|4573|In giving the advantage (to their enemies) they have hearkened in secret to the wisdom of (the text), Had not there been true-believing men….
3|4574|To keep their hands off the accursed infidels became a duty for the sake of delivering the true believers.
3|4575|Read the story of the covenant of Hudaybiya: (it was) He (who) restrained your hands (from them): from that (saying) perceive (what is the meaning of) the whole (story).
3|4576|Even in victory he (the Prophet) deemed himself subdued by the snare of Divine Majesty.
3|4577|“’Tis not because I suddenly marched against you before dawn (and took you captive) that I laugh at your chains;
3|4578|I laugh because I am dragging you in chains and shackles to the cypress garden and the roses (of Paradise).
3|4579|O wonder, that we are bringing you in bonds from the merciless fire to the place abounding in verdure;
3|4580|With heavy chains I am dragging you from the direction of Hell to the everlasting Paradise.”
3|4581|Every blind follower in this Way, be he good or evil, He (God) is dragging, bound like that, into His Presence.
3|4582|All go along this Way in the chains of fear and tribulation, except the saints.
3|4583|They are dragged along this Way reluctantly, except those persons who are acquainted with the mysteries of the (Divine) action.
3|4584|Endeavour that thy (inward) light become radiant, so that thy travelling (in the path of devotion) and service (to God) may be made easy.
3|4585|You take children to school by force, because they are blind to the benefits (of knowledge);
3|4586|(But) when he (the child) becomes aware (of the benefits), he runs to school: his soul expands (with joy) at going.
3|4587|A child goes to school in sore distress because he has seen nothing of the wages for his work;
3|4588|When he puts in his purse a single dáng earned by his handiwork, then he goes without sleep at night, like the thief.
3|4589|Endeavour that the wages for obedience (to God) may arrive: then you will envy the obedient.
3|4590|(The command) come against your will is for him that has become a blind follower (of religion); come willingly is for him that is moulded of sincerity.
3|4591|The former loves God for the sake of some (secondary) cause, while the other hath indeed a pure disinterested love.
3|4592|The former loves the Nurse, but for the sake of the milk, while the other has given his heart for the sake of this Veiled One.
3|4593|The child (the blind follower) hath no knowledge of Her beauty: he hath no desire of Her in his heart except for milk,
3|4594|While the other is, truly, the lover of the Nurse: he is disinterested, single-minded in (passionate) love.
3|4595|Hence he that loves God because of hope and fear reads studiously the book of blind conformity,
3|4596|While he that loves God for God's sake—where is he? for he is apart from (all) self-interests and (secondary) causes.
3|4597|Whether he be like this or like that, inasmuch as he is a seeker (of God), God's attraction is drawing him towards God.
3|4598|Whether he love God for something other than He, that he may continually partake of His good,
3|4599|Or whether he love God for His very Self, for naught besides Him, in fear of separation from Him—
3|4600|The quests and seekings of both (these lovers) are from that Source: this captivation of the heart is from that Heart-ravisher.
3|4601|We came to this point (in the tale), that if the attraction of that lover had not been hidden in the Sadr-i Jahán,
3|4602|How would he (the lover) have been impatient of separation, and how would he have come running back to his home?
3|4603|The desire of loved ones is hidden and veiled; the desire of the lover is (accompanied) with a hundred drums and trumpets.
3|4604|Here is (the place for) a story (worthy) of consideration, but the man of Bukhárá has become desperate from waiting expectantly;
3|4605|(So) we omit it, for he is (engaged) in search and seeking, that before death he may see the face of his beloved,
3|4606|To the end that he may escape from death and gain deliverance, because the sight of the beloved is the Water of Life.
3|4607|Any one the sight of whom does not repel death is not the beloved, for he hath neither fruit nor leaf.
3|4608|The (essential) matter, O intoxicated longing lover, is that matter in which death, if it thee, is sweet.
3|4609|O youth, the token of sincerity of faith is that (matter) in which death comes sweet to thee.
3|4610|If thy faith, O (dear) soul, is not like this, it is not perfect: go, seek to make (thy) religion perfect.
3|4611|Whosoever in (this) matter of thine has become death-loving (and desires thy death) without dislike (without being hateful) to thy heart, he is (thy) beloved.
3|4612|When dislike is gone, verily ‘tis not death: ‘tis (only) the semblance of death, and (in reality) ‘tis a migration.
3|4613|When dislike is gone, dying becomes advantageous; hence it comes true that death is repelled.
3|4614|The beloved is God and the person to whom He hath said, “Thou art Mine and I am thine.”
3|4615|Now listen, for the lover is coming whom Love bound with a cord of palm-fibre.
3|4616|When he beheld the countenance of the Sadr-i Jahán, you might say the bird, his spirit, flew out of his body.
3|4617|His body fell like dry wood: his vital spirit became cold from the crown of his head to his toes.
3|4618|Whatsoever they applied of incense and rose-water, he neither stirred nor spoke.
3|4619|When the King saw his saffron-coloured (pallid) face, he dismounted from his steed (and came) towards him.
3|4620|He said, “The lover hotly seeks the beloved: when the beloved comes, the lover is gone.”
3|4621|Thou art a lover of God, and God is such that when He comes there is not a single hair of thee (remaining).
3|4622|At that look (of His) a hundred like thee vanish away: me-thinks, sire, thou art in love with self-naughting .
3|4623|Thou art a shadow and in love with the sun: the sun comes, the shadow is naughted speedily.
3|4624|The gnat came from the garden and the grass, and the gnat began to demand justice from Solomon,
3|4625|Saying, “O Solomon, thou dealest out justice to the devils and the children of men and the Jinn.
3|4626|Bird and fish are under the protection of thy justice: who is the lost one whom thy bounty hath not sought out?
3|4627|Give justice to us, for we are very miserable: we are deprived of the orchard and the rose-garden.
3|4628|The difficulties of every weakling are solved by thee: the gnat in sooth is the (proverbial) similitude for weakness.
3|4629|We are celebrated for weakness and frailty: thou art celebrated for kindness and care of the lowly.
3|4630|O thou who hast reached the limit in (traversing) the stages of Power, (while) we have reached the limit in failure and aberration,
3|4631|Do justice, relieve us from this sorrow, take our hand (to help us), O thou whose hand is the hand of God.”
3|4632|Then Solomon said, “O seeker of equity, tell (me), against whom art thou demanding justice and equity?
3|4633|Who is the oppressor that in (his) insolence has done thee injury and scratched thy face?
3|4634|Oh, wonderful! Where, in Our epoch, is the oppressor that is not in Our prison and chains?
3|4635|When We were born, on that day Injustice died: who, then, hath produced (committed) in Our epoch an act of injustice?
3|4636|When the light dawned, the darkness vanished: darkness is the origin and support of injustice.
3|4637|Look, (some of) the devils are doing work and service; the others are bound in shackles and bonds.
3|4638|The origin of the injustice of the oppressors was from the devil: the devil is in bondage: how did violence appear?
3|4639|(The Divine Will uttered in) ‘Be, and it was’ hath bestowed the kingdom on Us, that the people may not cry out in lament to Heaven;
3|4640|That burning sighs may not soar upward; that the sky and the stars may not be shaken;
3|4641|That the empyrean may not tremble at the orphan's wail; that no (living) soul may be marred by violence.
3|4642|We established a law (of justice) throughout the kingdoms (of the earth), to the end that no (cry of) ‘O Lord!’ should go up to the skies.
3|4643|O oppressed one, do not look to Heaven, for thou hast a heavenly king in the temporal world.”
3|4644|The gnat said, “My appeal is against the hand (might) of the Wind, for he opened the two hands of oppression against us.
3|4645|Through his oppression we are in sore straits: with closed lips we are drinking blood (suffering torment) from him.”
3|4646|Then Solomon said, “O thou with the pretty voice, it behoves thee to hearken with (all thy) soul to the command of God.
3|4647|God hath said to me, ‘Beware, O Judge! Do not hear one litigant without the other litigant.
3|4648|Until both litigants come into the presence, the truth does not come to light before the judge.
3|4649|If the (one) litigant alone raise a hundred clamours, beware, beware! Do not accept his word without (hearing) his adversary.’
3|4650|I dare not avert my face from the (Divine) command. Go, bring thy adversary before me.”
3|4651|It (the gnat) said, “Thy words are an argument (conclusive) and sound. My adversary is the Wind, and he is in thy jurisdiction.”
3|4652|The King shouted, “O East-wind, the gnat complains of thy injustice: come!
3|4653|Hark, come face to face with thy adversary and reply to thy adversary and rebut thy opponent.”
3|4654|When the Wind heard (the summons), he came very rapidly: the gnat at once took to flight.
3|4655|Then Solomon said, “O gnat, where (art thou going)? Stop, that I may pass judgement on (you) both.”
3|4656|It (the gnat) answered, “O King, my death is from his being: verily, this day of mine is black from his smoke.
3|4657|Since he has come, where shall I find rest? for he wrings the (vital) breath out of my body.”
3|4658|Even such is the seeker of the Court of God: when God comes, the seeker is naughted.
3|4659|Although that union (with God) is immortality on immortality, yet at first that immortality (baqá) consists in dying to self (faná).
3|4660|The reflexions that are seeking the Light are naughted when His Light appears.
3|4661|How should the reason remain when He bids it go?Everything is perishing except His Face.
3|4662|Before His Face the existent and the non-existent perish: existence in nonexistence is in sooth a marvellous thing!
3|4663|In this place of presence (all) minds are lost beyond control; when the pen reaches this point, it breaks.
3|4664|The Sadr-i Jahán, from kindness, was drawing him little by little from senselessness into (the capacity for) clear expression.
3|4665|The Prince cried into his ear, “O beggar, I bring gold to scatter o’er thee; spread out thy skirt.
3|4666|Thy spirit, which was quivering (with distress) in separation. from me—since I have come to protect it, how has it fled?
3|4667|O thou who hast suffered heat and cold in separation from me, come to thyself from selflessness and return!”
3|4668|The domestic fowl, in the manner of a host, foolishly brings a camel to her house.
3|4669|When the camel set foot in the hen’s house, the house was destroyed and the roof fell in.
3|4670|The hen’s house is our (weak) intelligence and understanding the good intelligence is a seeker of God’s she-camel
3|4671|When the she-camel put her head into its water and clay, neither its clay remained there (in existence) nor its soul and heart.
3|4672|Pre-eminence in love made Man overweening: because of this desire for excess he is very unjust and very ignorant.
3|4673|He is ignorant, and in this difficult chase the hare is clasping a lion in his arms.
3|4674|How would he clasp the lion in his arms, if he knew and saw the lion?
3|4675|He is unjust to himself and to his own soul: behold an injustice that bears away the ball (the palm) from (all) justices!
3|4676|His ignorance is the teacher to (all) knowledges, his injustice has become the right way for (all) justices.
3|4677|He (the Sadr-i Jahán) took his (the lover’s) hand, saying, “This man whose breath has departed will (only) then come (to life) when I give him (spiritual) breath.
3|4678|When this man whose body is dead shall become living through Me (then) it will be My spirit that turns its face towards me.
3|4679|By means of this spirit I make him possessed of high estate: (only) the spirit that I give sees (experiences) My bounty.
3|4680|The unfamiliar (unprivileged) spirit does not see the face of the Beloved: (none sees it) except that spirit whose origin is from His dwelling-place.
3|4681|Butcher-like, I breathe upon this dear friend, in order that his goodly inward part may leave the skin.”
3|4682|He said, “O spirit that hast fled from tribulation, We have opened the door to union with Us; welcome!
3|4683|O thou whose selflessness and intoxication is (caused by) Our Self, O thou whose being is incessantly (derived) from Our Being,
3|4684|Now, without lip, I tell thee the old mysteries anew: hearken!
3|4685|(I tell thee silently) because those (bodily) lips are fleeing from (are unable to apprehend) this Breath (Word); it is breathed forth on the lip (bank) of the hidden River.
3|4686|At this moment open the ear of earlessness for the sake of (hearing) the mystery of God doeth what He willeth.”
3|4687|When he began to hear the call to union, little by little, the dead man began to stir.
3|4688|He (the lover of God) is not less than the earth which at the zephyr’s blandishments puts on (a garment of) green and lifts up it head from death;
3|4689|He is not less than the seminal water from which at the (Divine) bidding there are born Josephs with faces like the sun;
3|4690|He is not less than a wind (from which) at the command “Be!” peacocks and sweet-voiced birds came to being in the (bird’s) womb
3|4691|He is not less than the mountain of rock which by parturition brought forth the she-camel that brought forth a she-camel
3|4692|Leave all this behind. Did not the substance of non-existence bring forth, and will it not bring forth continually, a (whole) Universe?
3|4693|He (the man of Bukhárá) sprang up and quivered and whirled once or twice (in dance) joyously, joyously; (then) fell to worship.
3|4694|He said, “O ‘Anqá of God, (thou who art) the place of the spirit’s circling flight, (I give) thanks that thou hast come back from yonder mountain of Qáf.
3|4695|O Siráfíl (Seraphiel) of Love’s resurrection place O Love of love and O Heart’s-desire of love,
3|4696|I desire, as the first gift of honour thou wilt give me, that thou lay thine ear on my window.
3|4697|Albeit through (thy) purity thou knowest my feelings, lend ear to my words, O cherisher of thy slave.
3|4698|Hundreds of thousands of times, O unique Prince, did my wits fly away in longing for thy ear—
3|4699|That hearing of thine and that listening of thine, and those life-quickening smiles of thine;
3|4700|That hearkening unto my lesser and greater (matters), (and unto) the beguilements of my evil-thinking (suspicious) soul.
3|4701|Then my false coins, which are well-known to thee, thou didst accept as (though they were) genuine money;
3|4702|For the sake of the boldness (importunity) of one (who was) impudent and deluded, O thou beside whose clemency (all) clemencies are (but) a mote!
3|4703|Firstly, hear that when I abandoned (thy) net the first and the last {this world and the next) shot away (disappeared) from before me;
3|4704|Secondly, hear, O loving Prince, that I sought long, (but) there was no second to thee;
3|4705|Thirdly, since I have gone away from thee, ‘tis as though I have said, ‘the third of three’;
3|4706|Fourthly, forasmuch as my cornfield is burnt-up, I do not know the fifth (finger) from the fourth.
3|4707|Wherever thou findest blood on the sods, (if) thou investigate, it will certainly (prove to) be (blood) from mine eye.
3|4708|My words are (as) the thunder, and this noise and moaning demands of the cloud that it should rain upon the earth.
3|4709|Between words and tears I continue (in doubt) whether I should weep or speak: hew shall I do?
3|4710|If I speak, the weeping will be lost; and if I weep, how shall I render thanks and praise?
3|4711|Heart’s blood is falling from mine eye, O King: see what has befallen me from mine eye!”
3|4712|The emaciated man said this and began to weep (so violently) that both base and noble wept for him.
3|4713|So many ecstatic cries came up from his heart (that) the people of Bukhárá made a ring around him.
3|4714|(He was) speaking crazily, weeping crazily, laughing crazily: men and women, small and great were bewildered.
3|4715|The (whole) city, too, shed tears in conformity with him: men and women were gathered together as (at) the Resurrection.
3|4716|At that moment the heaven was saying to the earth, “If thou hast never seen the Resurrection, behold it (now)!”
3|4717|"The intellect (was) bewildered, saying, ""What is love and what is ecstasy? (I know not) whether separation from Him or union with Him is the more marvellous."""
3|4718|The sky read the letter (announcement) of Resurrection (and was so distraught that) it rent its garment up to the Milky Way.
3|4719|Love bath estrangement with (is a stranger to) the two worlds: in it are two-and-seventy madnesses.
3|4720|It is exceedingly hidden, and (only) its bewilderment is manifest the soul of the spiritual sultans is pining for it
3|4721|Its religion is other than (that of) the two-and-seventy sects: beside it the throne of Kings is (but) a splint-bandage.
3|4722|At the time of the samá’ Love’s minstrel strikes up this (strain): “Servitude is chains and lordship headache.”
3|4723|Then what is Love? The Sea of Not-being: there the foot of the intellect is shattered.
3|4724|Servitude and sovereignty are known: loverhood is concealed by these two veils.
3|4725|Would that Being had a tongue; that it might remove the veils from existent beings!
3|4726|O breath of (phenomenal) existence, whatsoever words thou mayest utter, know that thereby thou hast bound another veil upon it (the mystery).
3|4727|That utterance and (that) state (of existence) are the bane of (spiritual) perception: to wash away blood with blood is absurd, absurd.
3|4728|Since I am familiar with His frenzied ones, day and night I am breathing forth (the secrets of Love) in the cage (of phenomenal existence).
3|4729|Thou art mightily drunken and senseless and distraught: yesternight on which side hast thou slept, O (my) soul?
3|4730|Beware, beware! Take heed lest thou utter a breath! First spring up and seek a trusted friend.
3|4731|Thou art a lover and intoxicated, and thy tongue (is) loosed! —God! God! thou art (like) the camel on the water-spout!
3|4732|When the tongue tells of His mystery and coquetry, Heaven chants (the prayer), “O Thou that art goodly in covering!”
3|4733|What covering (can there be)? The fire is in the wool cotton whilst thou art covering it up, it is (all the) more manifest.
3|4734|When I endeavour to hide His (Love’s) secret, He lifts up His head, like a banner, saying, “Look, here am I!”
3|4735|In despite of me He seizes both my ears, saying, “O scatter-brain, how wilt thou cover it Cover it (if thou canst)!”
3|4736|I say to Him, “Begone! Though thou hast bubbled up (hast become fervid), (yet) thou art (both) manifest and concealed, like the soul.”
3|4737|He says, “This body of mine is imprisoned in the jar, (but) like wine I am clapping hands (making a merry noise) at the banquet.”
3|4738|I say to Him, “Go ere thou art put in pawn (confinement) lest the bane of intoxication befall (thee).”
3|4739|He says, “I befriend the day with (my) delicious cup until the evening-prayer.
3|4740|When evening comes and steals my cup, I will say to it, ‘Give (it) back, for my evening hath not come.’”
3|4741|Hence the Arabs applied the name mudám to wine, because the wine-drinker is never sated.
3|4742|Love makes the wine of realisation to bubble: He is the cup-bearer to the siddíq (true lover) in secret.
3|4743|When you seek (the reality) with good help (from God), the water (essence) of the spirit is the wine, and the body is the flagon.
3|4744|When He increases the wine of His help, the potency of the wine bursts the flagon.
3|4745|The water (the spirit) becomes the Cup-bearer, and the water (is) also the drunken man. Tell not how! And Go best knoweth the right.
3|4746|‘Tis the radiance of the Cup-bearer that entered into the must: the must bubbled up and began to dance and waxed strong.
3|4747|On this matter, ask the heedless (sceptic), “When did you (ever) see must like this?”
3|4748|To every one who hath knowledge it is (self-evident) without reflection, that together with the person disturbed there is a Disturber.
3|4749|A certain youth was madly enamoured of a woman: the fortune of union was not granted to him.
3|4750|Love tortured him exceedingly on the earth: why, in sooth, does Love bear hatred (to the lover) from the first?
3|4751|Why is Love murderous from the first, so that he who is an outsider runs away?
3|4752|Whenever he sent a messenger to the woman, the messenger because of jealousy would become a highwayman (barring the way against him);
3|4753|And if his secretary wrote (a letter to be sent) to the woman, his delegate (messenger) would read the letter (to her) with tashíf;
3|4754|And if in good faith he made the zephyr his envoy, that zephyr would be darkened by a (cloud of) dust.
3|4755|If he sewed the letter on the wing of a bird, the bird's wing would be burnt by the ardour of the letter.
3|4756|The (Divine) jealousy barred (all) the ways of device and broke the banner of the army of cogitation.
3|4757|At first, expectation was the comforting friend of (his) sorrow; at last, there broke him—who? Even (the same) expectation.
3|4758|Sometimes he would say, “This is an irremediable affliction”; sometimes he would say, “No, it is the life of my spirit.”
3|4759|Sometimes (self-) existence would lift up a head from him (appear in him); sometimes he would eat of the fruit of non-existence.
3|4760|When this (bodily) nature became cold (irksome and useless) to him, the fountain of union (with the beloved) would boil hotly.
3|4761|When he put up with (contented himself with) the unprovidedness of exile, the provision of unprovidedness hastened towards him.
3|4762|The wheat-ears of his thought were purged of chaff: he became, like the moon, a guide to the night-travellers.
3|4763|Oh, there is many a parrot that speaks though it is mute; oh, there is many a sweet-spirited one whose face is sour.
3|4764|Go to the graveyard, sit awhile in silence, and behold those eloquent silent ones;
3|4765|But, if you see that their dust is of one colour, (yet) their active (spiritual) state is not uniform.
3|4766|The fat and flesh of living persons is uniform, (yet) one is sad, another glad.
3|4767|Until you hear their words, what should you know (of their feelings), inasmuch as their (inward) state is hidden from you?
3|4768|You may hear words—(cries of) háy, húy; (but) how will you perceive the (inward) state that hath a hundred folds?
3|4769|Our (human) figure is uniform, (yet) endued with contrary qualities: likewise their dust is uniform, (yet) their spirits are diverse.
3|4770|Similarly, voices are uniform (as such), (but) one is sorrowful, and another full of charms.
3|4771|On the battle-field you may hear the cry of horses; in strolling round (a garden) you may hear the cry of birds.
3|4772|One (voice proceeds) from hate, and another from harmony; one from pain, and another from joy.
3|4773|Whoever is remote from (ignorant of) their (inward) state, to him the voices are uniform.
3|4774|One tree is moved by blows of the axe, another tree by the breeze of dawn.
3|4775|Much error befell me from (I was greatly deceived by) the worthless pot, because the pot was boiling (while) covered by the lid.
3|4776|The fervour and savour of every one says to you, “Come”— the fervour of sincerity and the fervour of imposture and hypocrisy.
3|4777|If you have not the scent (discernment derived) from the soul that recognises the face (reality), go, get for yourself a (spiritual) brain (sense) that recognises the scent.
3|4778|The brain (sense) that haunts yon Rose-garden—’tis it that makes bright the eyes of (all) Jacobs.
3|4779|Come now, relate what happened to that heart-sick (youth), for we have left the man of Bukhárá far behind, O son.
3|4780|(It happened) that for seven years that youth was (engaged) in search and seeking: from (cherishing) the phantasy of union he became like a phantom.
3|4781|(If) the shadow (protection) of God be over the head of the servant (of God), the seeker at last will be a finder.
3|4782|The Prophet said that when you knock at a door, at last a head will come forth from that door.
3|4783|When you sit (wait) on the road of a certain person, at last you will see also the face of a certain person.
3|4784|When, every day, you keep digging the earth from a pit, at last you will arrive at the pure water.
3|4785|(Even) if you may not believe (it), all know this, (that) one day you will reap whatsoever you are sowing.
3|4786|You struck the stone (flint) against the iron (steel): the fire did not flash out! This may not be; or if it be (so), ’tis rare.
3|4787|He to whom felicity and salvation are not apportioned (by God)—his mind regards naught but the rarities.
3|4788|(He says) that such and such a one sowed seed and had no crop, while that (other) one bore away an oyster-shell (from the sea), and the shell had no pearl (within it).
3|4789|(He says that in the cases of) Bal‘am son of Bá‘úr and the accursed Iblís, their acts of worship and their religion availed them not.
3|4790|The hundreds of thousands of prophets and travellers on the Way do not come into the mind of that evil-thinking man.
3|4791|He takes these two (examples) which produce (spiritual) darkness: how should (his) ill fate put aught but this in his heart?
3|4792|Oh, there is many a one that eats bread with a glad heart, and it becomes the death of him: it sticks in his gullet.
3|4793|Go, then, O ill-fated man, do not eat bread at all, lest thou fall like him into bale and woe!
3|4794|Hundreds of thousands of folk are eating loaves of bread and gaining strength and nourishing the (vital) spirit.
3|4795|How hast thou fallen into that rare (calamity), unless thou art deprived (of blessedness) and art born a fool?
3|4796|He (the ill-fated man) has forsaken this world full of sunshine and moonlight and has plunged his head into the pit,
3|4797|Saying, “If it is true, then where is the radiance?” Lift up thy head from the pit and look, O miserable wretch!
3|4798|The whole world, east and west, obtained that light, (but) whilst thou art in the pit it will not shine upon thee.
3|4799|Leave the pit, go to the palace and the vineyards; do not wrangle here, know that quarrelling is unlucky.
3|4800|Beware! Do not say, “Mark you, such and such a one sowed seed, and in such and such a year the locusts devoured what he had sown.
3|4801|Why, then, should I sow? for there is danger in this respect. Why should I scatter this corn(-seed) from my hand?”
3|4802|And (meanwhile) he who did not neglect to sow and labour fills his barn (with grain), to your confusion.
3|4803|Since he (the lover) was patiently knocking at a door, at last one day he obtained a meeting in private.
3|4804|From fear of the night-patrol he sprang by night into the orchard: (there) he found his beloved, (radiant) as candle and lamp.
3|4805|At that moment he said to the Maker of the means (by which he had attained to his desire), “O God, have mercy on the night-patrol!
3|4806|Unbeknown (to me), Thou hast created the means: from the gate of Hell Thou hast brought me to Paradise.
